	lmd		Sun_flux	Sun_phot	SunV14_phot
	um		W/m2/nm	    photon/s/m2/nm  photon/s/m2/nm
   2.6046000e+01   5.5720000e-06   7.3009514e+14   7.3009514e-02
   2.6051000e+01   5.5680000e-06   7.2971108e+14   7.2971108e-02
   2.6056000e+01   5.5640000e-06   7.2932681e+14   7.2932681e-02
   2.6061000e+01   5.5600000e-06   7.2894235e+14   7.2894235e-02
   2.6066000e+01   5.5560000e-06   7.2855768e+14   7.2855768e-02
   2.6071000e+01   5.5510000e-06   7.2804166e+14   7.2804166e-02
   2.6076000e+01   5.5420000e-06   7.2700066e+14   7.2700066e-02
   2.6081000e+01   5.5430000e-06   7.2727127e+14   7.2727127e-02
   2.6086000e+01   5.5390000e-06   7.2688577e+14   7.2688577e-02
   2.6091000e+01   5.5340000e-06   7.2636882e+14   7.2636882e-02
   2.6096000e+01   5.5070000e-06   7.2296344e+14   7.2296344e-02
   2.6101000e+01   5.5260000e-06   7.2559677e+14   7.2559677e-02
   2.6106000e+01   5.5220000e-06   7.2521044e+14   7.2521044e-02
   2.6111000e+01   5.5180000e-06   7.2482392e+14   7.2482392e-02
   2.6116000e+01   5.5130000e-06   7.2430581e+14   7.2430581e-02
   2.6121000e+01   5.5090000e-06   7.2391885e+14   7.2391885e-02
   2.6126000e+01   5.5000000e-06   7.2287453e+14   7.2287453e-02
   2.6131000e+01   5.5010000e-06   7.2314434e+14   7.2314434e-02
   2.6136000e+01   5.4960000e-06   7.2262529e+14   7.2262529e-02
   2.6141000e+01   5.4920000e-06   7.2223751e+14   7.2223751e-02
   2.6146000e+01   5.4880000e-06   7.2184952e+14   7.2184952e-02
   2.6151000e+01   5.4840000e-06   7.2146133e+14   7.2146133e-02
   2.6156000e+01   5.4800000e-06   7.2107294e+14   7.2107294e-02
   2.6161000e+01   5.4760000e-06   7.2068435e+14   7.2068435e-02
   2.6166000e+01   5.4710000e-06   7.2016393e+14   7.2016393e-02
   2.6171000e+01   5.4670000e-06   7.1977491e+14   7.1977491e-02
   2.6176000e+01   5.4630000e-06   7.1938569e+14   7.1938569e-02
   2.6181000e+01   5.4590000e-06   7.1899627e+14   7.1899627e-02
   2.6186000e+01   5.4540000e-06   7.1847492e+14   7.1847492e-02
   2.6191000e+01   5.4510000e-06   7.1821683e+14   7.1821683e-02
   2.6196000e+01   5.4460000e-06   7.1769502e+14   7.1769502e-02
   2.6201000e+01   5.4420000e-06   7.1730477e+14   7.1730477e-02
   2.6206000e+01   5.4380000e-06   7.1691432e+14   7.1691432e-02
   2.6211000e+01   5.4340000e-06   7.1652366e+14   7.1652366e-02
   2.6216000e+01   5.4300000e-06   7.1613281e+14   7.1613281e-02
   2.6221000e+01   5.4260000e-06   7.1574175e+14   7.1574175e-02
   2.6226000e+01   5.4210000e-06   7.1521856e+14   7.1521856e-02
   2.6231000e+01   5.4170000e-06   7.1482708e+14   7.1482708e-02
   2.6236000e+01   5.4130000e-06   7.1443540e+14   7.1443540e-02
   2.6241000e+01   5.3860000e-06   7.1100727e+14   7.1100727e-02
   2.6246000e+01   5.4050000e-06   7.1365142e+14   7.1365142e-02
   2.6251000e+01   5.3960000e-06   7.1259883e+14   7.1259883e-02
   2.6256000e+01   5.3970000e-06   7.1286665e+14   7.1286665e-02
   2.6261000e+01   5.3900000e-06   7.1207762e+14   7.1207762e-02
   2.6266000e+01   5.3820000e-06   7.1115611e+14   7.1115611e-02
   2.6271000e+01   5.3840000e-06   7.1155581e+14   7.1155581e-02
   2.6276000e+01   5.3800000e-06   7.1116249e+14   7.1116249e-02
   2.6281000e+01   5.3760000e-06   7.1076897e+14   7.1076897e-02
   2.6286000e+01   5.3510000e-06   7.0759828e+14   7.0759828e-02
   2.6291000e+01   5.3680000e-06   7.0998133e+14   7.0998133e-02
   2.6296000e+01   5.3590000e-06   7.0892577e+14   7.0892577e-02
   2.6301000e+01   5.3600000e-06   7.0919288e+14   7.0919288e-02
   2.6306000e+01   5.3560000e-06   7.0879835e+14   7.0879835e-02
   2.6311000e+01   5.3520000e-06   7.0840362e+14   7.0840362e-02
   2.6316000e+01   5.3480000e-06   7.0800869e+14   7.0800869e-02
   2.6321000e+01   5.3440000e-06   7.0761356e+14   7.0761356e-02
   2.6326000e+01   5.3390000e-06   7.0708579e+14   7.0708579e-02
   2.6331000e+01   5.3130000e-06   7.0377605e+14   7.0377605e-02
   2.6336000e+01   5.3300000e-06   7.0616199e+14   7.0616199e-02
   2.6341000e+01   5.3270000e-06   7.0589852e+14   7.0589852e-02
   2.6346000e+01   5.3230000e-06   7.0550235e+14   7.0550235e-02
   2.6351000e+01   5.3190000e-06   7.0510599e+14   7.0510599e-02
   2.6356000e+01   5.3150000e-06   7.0470943e+14   7.0470943e-02
   2.6361000e+01   5.3110000e-06   7.0431266e+14   7.0431266e-02
   2.6366000e+01   5.3070000e-06   7.0391570e+14   7.0391570e-02
   2.6371000e+01   5.3030000e-06   7.0351853e+14   7.0351853e-02
   2.6376000e+01   5.2990000e-06   7.0312116e+14   7.0312116e-02
   2.6381000e+01   5.2950000e-06   7.0272359e+14   7.0272359e-02
   2.6386000e+01   5.2910000e-06   7.0232582e+14   7.0232582e-02
   2.6391000e+01   5.2870000e-06   7.0192784e+14   7.0192784e-02
   2.6396000e+01   5.2830000e-06   7.0152967e+14   7.0152967e-02
   2.6401000e+01   5.2790000e-06   7.0113130e+14   7.0113130e-02
   2.6406000e+01   5.2750000e-06   7.0073272e+14   7.0073272e-02
   2.6411000e+01   5.2710000e-06   7.0033394e+14   7.0033394e-02
   2.6416000e+01   5.2670000e-06   6.9993496e+14   6.9993496e-02
   2.6421000e+01   5.2630000e-06   6.9953578e+14   6.9953578e-02
   2.6426000e+01   5.2590000e-06   6.9913640e+14   6.9913640e-02
   2.6431000e+01   5.2550000e-06   6.9873682e+14   6.9873682e-02
   2.6436000e+01   5.2520000e-06   6.9847003e+14   6.9847003e-02
   2.6441000e+01   5.2480000e-06   6.9807007e+14   6.9807007e-02
   2.6446000e+01   5.2440000e-06   6.9766991e+14   6.9766991e-02
   2.6451000e+01   5.2400000e-06   6.9726954e+14   6.9726954e-02
   2.6456000e+01   5.2360000e-06   6.9686898e+14   6.9686898e-02
   2.6461000e+01   5.2320000e-06   6.9646822e+14   6.9646822e-02
   2.6466000e+01   5.2280000e-06   6.9606725e+14   6.9606725e-02
   2.6471000e+01   5.2240000e-06   6.9566608e+14   6.9566608e-02
   2.6476000e+01   5.2200000e-06   6.9526471e+14   6.9526471e-02
   2.6481000e+01   5.2160000e-06   6.9486315e+14   6.9486315e-02
   2.6486000e+01   5.2120000e-06   6.9446137e+14   6.9446137e-02
   2.6491000e+01   5.2080000e-06   6.9405940e+14   6.9405940e-02
   2.6496000e+01   5.2040000e-06   6.9365723e+14   6.9365723e-02
   2.6501000e+01   5.2000000e-06   6.9325485e+14   6.9325485e-02
   2.6506000e+01   5.1960000e-06   6.9285228e+14   6.9285228e-02
   2.6511000e+01   5.1920000e-06   6.9244950e+14   6.9244950e-02
   2.6516000e+01   5.1880000e-06   6.9204652e+14   6.9204652e-02
   2.6521000e+01   5.1840000e-06   6.9164334e+14   6.9164334e-02
   2.6526000e+01   5.1800000e-06   6.9123996e+14   6.9123996e-02
   2.6531000e+01   5.1770000e-06   6.9096985e+14   6.9096985e-02
   2.6536000e+01   5.1730000e-06   6.9056609e+14   6.9056609e-02
   2.6541000e+01   5.1690000e-06   6.9016213e+14   6.9016213e-02
   2.6546000e+01   5.1650000e-06   6.8975797e+14   6.8975797e-02
   2.6551000e+01   5.1610000e-06   6.8935361e+14   6.8935361e-02
   2.6556000e+01   5.1560000e-06   6.8881545e+14   6.8881545e-02
   2.6561000e+01   5.1530000e-06   6.8854429e+14   6.8854429e-02
   2.6566000e+01   5.1500000e-06   6.8827297e+14   6.8827297e-02
   2.6571000e+01   5.1460000e-06   6.8786782e+14   6.8786782e-02
   2.6576000e+01   5.1420000e-06   6.8746248e+14   6.8746248e-02
   2.6581000e+01   5.1380000e-06   6.8705694e+14   6.8705694e-02
   2.6586000e+01   5.1340000e-06   6.8665119e+14   6.8665119e-02
   2.6591000e+01   5.1300000e-06   6.8624525e+14   6.8624525e-02
   2.6596000e+01   5.1260000e-06   6.8583910e+14   6.8583910e-02
   2.6601000e+01   5.1230000e-06   6.8556657e+14   6.8556657e-02
   2.6606000e+01   5.1190000e-06   6.8516005e+14   6.8516005e-02
   2.6611000e+01   5.1150000e-06   6.8475332e+14   6.8475332e-02
   2.6616000e+01   5.1110000e-06   6.8434639e+14   6.8434639e-02
   2.6621000e+01   5.1070000e-06   6.8393926e+14   6.8393926e-02
   2.6626000e+01   5.1030000e-06   6.8353193e+14   6.8353193e-02
   2.6631000e+01   5.1000000e-06   6.8325838e+14   6.8325838e-02
   2.6636000e+01   5.0960000e-06   6.8285067e+14   6.8285067e-02
   2.6641000e+01   5.0920000e-06   6.8244276e+14   6.8244276e-02
   2.6646000e+01   5.0880000e-06   6.8203465e+14   6.8203465e-02
   2.6651000e+01   5.0840000e-06   6.8162634e+14   6.8162634e-02
   2.6656000e+01   5.0800000e-06   6.8121783e+14   6.8121783e-02
   2.6661000e+01   5.0770000e-06   6.8094324e+14   6.8094324e-02
   2.6666000e+01   5.0730000e-06   6.8053435e+14   6.8053435e-02
   2.6671000e+01   5.0680000e-06   6.7999109e+14   6.7999109e-02
   2.6676000e+01   5.0650000e-06   6.7971597e+14   6.7971597e-02
   2.6681000e+01   5.0620000e-06   6.7944070e+14   6.7944070e-02
   2.6686000e+01   5.0580000e-06   6.7903103e+14   6.7903103e-02
   2.6691000e+01   5.0540000e-06   6.7862116e+14   6.7862116e-02
   2.6696000e+01   5.0500000e-06   6.7821109e+14   6.7821109e-02
   2.6701000e+01   5.0460000e-06   6.7780081e+14   6.7780081e-02
   2.6706000e+01   5.0430000e-06   6.7752469e+14   6.7752469e-02
   2.6711000e+01   5.0380000e-06   6.7697967e+14   6.7697967e-02
   2.6716000e+01   5.0350000e-06   6.7670319e+14   6.7670319e-02
   2.6721000e+01   5.0310000e-06   6.7629214e+14   6.7629214e-02
   2.6726000e+01   5.0280000e-06   6.7601533e+14   6.7601533e-02
   2.6731000e+01   5.0240000e-06   6.7560390e+14   6.7560390e-02
   2.6736000e+01   5.0200000e-06   6.7519227e+14   6.7519227e-02
   2.6741000e+01   5.0160000e-06   6.7478044e+14   6.7478044e-02
   2.6746000e+01   5.0130000e-06   6.7450296e+14   6.7450296e-02
   2.6751000e+01   5.0090000e-06   6.7409075e+14   6.7409075e-02
   2.6756000e+01   5.0050000e-06   6.7367834e+14   6.7367834e-02
   2.6761000e+01   5.0010000e-06   6.7326573e+14   6.7326573e-02
   2.6766000e+01   4.9980000e-06   6.7298756e+14   6.7298756e-02
   2.6771000e+01   4.9940000e-06   6.7257457e+14   6.7257457e-02
   2.6776000e+01   4.9900000e-06   6.7216138e+14   6.7216138e-02
   2.6781000e+01   4.9860000e-06   6.7174799e+14   6.7174799e-02
   2.6786000e+01   4.9830000e-06   6.7146915e+14   6.7146915e-02
   2.6791000e+01   4.9790000e-06   6.7105538e+14   6.7105538e-02
   2.6796000e+01   4.9750000e-06   6.7064141e+14   6.7064141e-02
   2.6801000e+01   4.9720000e-06   6.7036207e+14   6.7036207e-02
   2.6806000e+01   4.9680000e-06   6.6994772e+14   6.6994772e-02
   2.6811000e+01   4.9640000e-06   6.6953317e+14   6.6953317e-02
   2.6816000e+01   4.9600000e-06   6.6911842e+14   6.6911842e-02
   2.6821000e+01   4.9570000e-06   6.6883840e+14   6.6883840e-02
   2.6826000e+01   4.9530000e-06   6.6842327e+14   6.6842327e-02
   2.6831000e+01   4.9490000e-06   6.6800794e+14   6.6800794e-02
   2.6836000e+01   4.9460000e-06   6.6772742e+14   6.6772742e-02
   2.6841000e+01   4.9420000e-06   6.6731171e+14   6.6731171e-02
   2.6846000e+01   4.9380000e-06   6.6689580e+14   6.6689580e-02
   2.6851000e+01   4.9350000e-06   6.6661478e+14   6.6661478e-02
   2.6856000e+01   4.9310000e-06   6.6619849e+14   6.6619849e-02
   2.6861000e+01   4.9270000e-06   6.6578201e+14   6.6578201e-02
   2.6866000e+01   4.9240000e-06   6.6550047e+14   6.6550047e-02
   2.6871000e+01   4.9200000e-06   6.6508361e+14   6.6508361e-02
   2.6876000e+01   4.9160000e-06   6.6466655e+14   6.6466655e-02
   2.6881000e+01   4.9120000e-06   6.6424928e+14   6.6424928e-02
   2.6886000e+01   4.9090000e-06   6.6396707e+14   6.6396707e-02
   2.6891000e+01   4.9050000e-06   6.6354943e+14   6.6354943e-02
   2.6896000e+01   4.9020000e-06   6.6326689e+14   6.6326689e-02
   2.6901000e+01   4.8980000e-06   6.6284887e+14   6.6284887e-02
   2.6906000e+01   4.8950000e-06   6.6256600e+14   6.6256600e-02
   2.6911000e+01   4.8910000e-06   6.6214761e+14   6.6214761e-02
   2.6916000e+01   4.8870000e-06   6.6172901e+14   6.6172901e-02
   2.6921000e+01   4.8840000e-06   6.6144564e+14   6.6144564e-02
   2.6926000e+01   4.8800000e-06   6.6102666e+14   6.6102666e-02
   2.6931000e+01   4.8760000e-06   6.6060749e+14   6.6060749e-02
   2.6936000e+01   4.8730000e-06   6.6032361e+14   6.6032361e-02
   2.6941000e+01   4.8690000e-06   6.5990406e+14   6.5990406e-02
   2.6946000e+01   4.8660000e-06   6.5961986e+14   6.5961986e-02
   2.6951000e+01   4.8620000e-06   6.5919993e+14   6.5919993e-02
   2.6956000e+01   4.8580000e-06   6.5877980e+14   6.5877980e-02
   2.6961000e+01   4.8550000e-06   6.5849510e+14   6.5849510e-02
   2.6966000e+01   4.8510000e-06   6.5807458e+14   6.5807458e-02
   2.6971000e+01   4.8480000e-06   6.5778956e+14   6.5778956e-02
   2.6976000e+01   4.8440000e-06   6.5736867e+14   6.5736867e-02
   2.6981000e+01   4.8400000e-06   6.5694758e+14   6.5694758e-02
   2.6986000e+01   4.8360000e-06   6.5652629e+14   6.5652629e-02
   2.6991000e+01   4.8330000e-06   6.5624058e+14   6.5624058e-02
   2.6996000e+01   4.8300000e-06   6.5595472e+14   6.5595472e-02
   2.7001000e+01   4.8260000e-06   6.5553288e+14   6.5553288e-02
   2.7006000e+01   4.8230000e-06   6.5524669e+14   6.5524669e-02
   2.7011000e+01   4.8190000e-06   6.5482447e+14   6.5482447e-02
   2.7016000e+01   4.8150000e-06   6.5440205e+14   6.5440205e-02
   2.7021000e+01   4.8120000e-06   6.5411536e+14   6.5411536e-02
   2.7026000e+01   4.8080000e-06   6.5369256e+14   6.5369256e-02
   2.7031000e+01   4.8050000e-06   6.5340555e+14   6.5340555e-02
   2.7036000e+01   4.8010000e-06   6.5298237e+14   6.5298237e-02
   2.7041000e+01   4.7980000e-06   6.5269503e+14   6.5269503e-02
   2.7046000e+01   4.7940000e-06   6.5227148e+14   6.5227148e-02
   2.7051000e+01   4.7910000e-06   6.5198381e+14   6.5198381e-02
   2.7056000e+01   4.7870000e-06   6.5155988e+14   6.5155988e-02
   2.7061000e+01   4.7840000e-06   6.5127188e+14   6.5127188e-02
   2.7066000e+01   4.7800000e-06   6.5084757e+14   6.5084757e-02
   2.7071000e+01   4.7760000e-06   6.5042306e+14   6.5042306e-02
   2.7076000e+01   4.7730000e-06   6.5013456e+14   6.5013456e-02
   2.7081000e+01   4.7690000e-06   6.4970967e+14   6.4970967e-02
   2.7086000e+01   4.7660000e-06   6.4942085e+14   6.4942085e-02
   2.7091000e+01   4.7620000e-06   6.4899558e+14   6.4899558e-02
   2.7096000e+01   4.7590000e-06   6.4870643e+14   6.4870643e-02
   2.7101000e+01   4.7550000e-06   6.4828079e+14   6.4828079e-02
   2.7106000e+01   4.7520000e-06   6.4799131e+14   6.4799131e-02
   2.7111000e+01   4.7480000e-06   6.4756529e+14   6.4756529e-02
   2.7116000e+01   4.7350000e-06   6.4591136e+14   6.4591136e-02
   2.7121000e+01   4.7410000e-06   6.4684908e+14   6.4684908e-02
   2.7126000e+01   4.7380000e-06   6.4655895e+14   6.4655895e-02
   2.7131000e+01   4.7340000e-06   6.4613218e+14   6.4613218e-02
   2.7136000e+01   4.7310000e-06   6.4584171e+14   6.4584171e-02
   2.7141000e+01   4.7270000e-06   6.4541456e+14   6.4541456e-02
   2.7146000e+01   4.7240000e-06   6.4512378e+14   6.4512378e-02
   2.7151000e+01   4.7200000e-06   6.4469625e+14   6.4469625e-02
   2.7156000e+01   4.7170000e-06   6.4440513e+14   6.4440513e-02
   2.7161000e+01   4.7140000e-06   6.4411386e+14   6.4411386e-02
   2.7166000e+01   4.7100000e-06   6.4368578e+14   6.4368578e-02
   2.7171000e+01   4.7070000e-06   6.4339419e+14   6.4339419e-02
   2.7176000e+01   4.6930000e-06   6.4159859e+14   6.4159859e-02
   2.7181000e+01   4.7000000e-06   6.4267381e+14   6.4267381e-02
   2.7186000e+01   4.6960000e-06   6.4224497e+14   6.4224497e-02
   2.7191000e+01   4.6930000e-06   6.4195273e+14   6.4195273e-02
   2.7196000e+01   4.6890000e-06   6.4152351e+14   6.4152351e-02
   2.7201000e+01   4.6860000e-06   6.4123094e+14   6.4123094e-02
   2.7206000e+01   4.6820000e-06   6.4080135e+14   6.4080135e-02
   2.7211000e+01   4.6790000e-06   6.4050845e+14   6.4050845e-02
   2.7216000e+01   4.6760000e-06   6.4021539e+14   6.4021539e-02
   2.7221000e+01   4.6720000e-06   6.3978525e+14   6.3978525e-02
   2.7226000e+01   4.6690000e-06   6.3949187e+14   6.3949187e-02
   2.7231000e+01   4.6650000e-06   6.3906135e+14   6.3906135e-02
   2.7236000e+01   4.6620000e-06   6.3876764e+14   6.3876764e-02
   2.7241000e+01   4.6560000e-06   6.3806266e+14   6.3806266e-02
   2.7246000e+01   4.6550000e-06   6.3804271e+14   6.3804271e-02
   2.7251000e+01   4.6520000e-06   6.3774853e+14   6.3774853e-02
   2.7256000e+01   4.6480000e-06   6.3731707e+14   6.3731707e-02
   2.7261000e+01   4.6450000e-06   6.3702256e+14   6.3702256e-02
   2.7266000e+01   4.6410000e-06   6.3659073e+14   6.3659073e-02
   2.7271000e+01   4.6380000e-06   6.3629589e+14   6.3629589e-02
   2.7276000e+01   4.6350000e-06   6.3600091e+14   6.3600091e-02
   2.7281000e+01   4.6310000e-06   6.3556852e+14   6.3556852e-02
   2.7286000e+01   4.6280000e-06   6.3527321e+14   6.3527321e-02
   2.7291000e+01   4.6240000e-06   6.3484045e+14   6.3484045e-02
   2.7296000e+01   4.6190000e-06   6.3427017e+14   6.3427017e-02
   2.7301000e+01   4.6180000e-06   6.3424901e+14   6.3424901e-02
   2.7306000e+01   4.6140000e-06   6.3381570e+14   6.3381570e-02
   2.7311000e+01   4.6110000e-06   6.3351957e+14   6.3351957e-02
   2.7316000e+01   4.6080000e-06   6.3322330e+14   6.3322330e-02
   2.7321000e+01   4.6040000e-06   6.3278944e+14   6.3278944e-02
   2.7326000e+01   4.6010000e-06   6.3249284e+14   6.3249284e-02
   2.7331000e+01   4.5970000e-06   6.3205859e+14   6.3205859e-02
   2.7336000e+01   4.5940000e-06   6.3176167e+14   6.3176167e-02
   2.7341000e+01   4.5720000e-06   6.2885125e+14   6.2885125e-02
   2.7346000e+01   4.5840000e-06   6.3061708e+14   6.3061708e-02
   2.7351000e+01   4.5840000e-06   6.3073239e+14   6.3073239e-02
   2.7356000e+01   4.5810000e-06   6.3043483e+14   6.3043483e-02
   2.7361000e+01   4.5760000e-06   6.2986184e+14   6.2986184e-02
   2.7366000e+01   4.5730000e-06   6.2956393e+14   6.2956393e-02
   2.7371000e+01   4.5690000e-06   6.2912818e+14   6.2912818e-02
   2.7376000e+01   4.5670000e-06   6.2896766e+14   6.2896766e-02
   2.7381000e+01   4.5560000e-06   6.2756734e+14   6.2756734e-02
   2.7386000e+01   4.5600000e-06   6.2823302e+14   6.2823302e-02
   2.7391000e+01   4.5400000e-06   6.2559181e+14   6.2559181e-02
   2.7396000e+01   4.5400000e-06   6.2570601e+14   6.2570601e-02
   2.7401000e+01   4.5510000e-06   6.2733651e+14   6.2733651e-02
   2.7406000e+01   4.5470000e-06   6.2689950e+14   6.2689950e-02
   2.7411000e+01   4.5440000e-06   6.2660018e+14   6.2660018e-02
   2.7416000e+01   4.5410000e-06   6.2630071e+14   6.2630071e-02
   2.7421000e+01   4.5380000e-06   6.2600110e+14   6.2600110e-02
   2.7426000e+01   4.5340000e-06   6.2556336e+14   6.2556336e-02
   2.7431000e+01   4.5310000e-06   6.2526341e+14   6.2526341e-02
   2.7436000e+01   4.5280000e-06   6.2496332e+14   6.2496332e-02
   2.7441000e+01   4.5230000e-06   6.2438698e+14   6.2438698e-02
   2.7446000e+01   4.5210000e-06   6.2422460e+14   6.2422460e-02
   2.7451000e+01   4.5180000e-06   6.2392403e+14   6.2392403e-02
   2.7456000e+01   4.4770000e-06   6.1837465e+14   6.1837465e-02
   2.7461000e+01   4.5110000e-06   6.2318428e+14   6.2318428e-02
   2.7466000e+01   4.5080000e-06   6.2288323e+14   6.2288323e-02
   2.7471000e+01   4.5040000e-06   6.2244383e+14   6.2244383e-02
   2.7476000e+01   4.5010000e-06   6.2214245e+14   6.2214245e-02
   2.7481000e+01   4.4960000e-06   6.2156442e+14   6.2156442e-02
   2.7486000e+01   4.4950000e-06   6.2153924e+14   6.2153924e-02
   2.7491000e+01   4.4920000e-06   6.2123741e+14   6.2123741e-02
   2.7496000e+01   4.4880000e-06   6.2079710e+14   6.2079710e-02
   2.7501000e+01   4.4850000e-06   6.2049494e+14   6.2049494e-02
   2.7506000e+01   4.4820000e-06   6.2019264e+14   6.2019264e-02
   2.7511000e+01   4.4790000e-06   6.1989018e+14   6.1989018e-02
   2.7516000e+01   4.4750000e-06   6.1944914e+14   6.1944914e-02
   2.7521000e+01   4.4720000e-06   6.1914635e+14   6.1914635e-02
   2.7526000e+01   4.4690000e-06   6.1884341e+14   6.1884341e-02
   2.7531000e+01   4.4650000e-06   6.1840183e+14   6.1840183e-02
   2.7536000e+01   4.4620000e-06   6.1809856e+14   6.1809856e-02
   2.7541000e+01   4.4590000e-06   6.1779515e+14   6.1779515e-02
   2.7546000e+01   4.4560000e-06   6.1749158e+14   6.1749158e-02
   2.7551000e+01   4.4530000e-06   6.1718786e+14   6.1718786e-02
   2.7556000e+01   4.4490000e-06   6.1674537e+14   6.1674537e-02
   2.7561000e+01   4.4460000e-06   6.1644132e+14   6.1644132e-02
   2.7566000e+01   4.4430000e-06   6.1613713e+14   6.1613713e-02
   2.7571000e+01   4.4400000e-06   6.1583278e+14   6.1583278e-02
   2.7576000e+01   4.4370000e-06   6.1552828e+14   6.1552828e-02
   2.7581000e+01   4.4330000e-06   6.1508488e+14   6.1508488e-02
   2.7586000e+01   4.4300000e-06   6.1478006e+14   6.1478006e-02
   2.7591000e+01   4.4270000e-06   6.1447508e+14   6.1447508e-02
   2.7596000e+01   4.4240000e-06   6.1416996e+14   6.1416996e-02
   2.7601000e+01   4.4200000e-06   6.1372583e+14   6.1372583e-02
   2.7606000e+01   4.4170000e-06   6.1342037e+14   6.1342037e-02
   2.7611000e+01   4.4060000e-06   6.1200355e+14   6.1200355e-02
   2.7616000e+01   4.4100000e-06   6.1267009e+14   6.1267009e-02
   2.7621000e+01   4.4080000e-06   6.1250311e+14   6.1250311e-02
   2.7626000e+01   4.4040000e-06   6.1205807e+14   6.1205807e-02
